redshift,u,g,r,i,z,ra,dec,expAB_r,petroR50_r,petroR90_r
0.007126106,18.81732,17.52164,17.01529,16.78779,16.7583,183.294558631846,7.21959043216879,0.3416174,5.206948,12.22173
0.007589578,14.51438,12.67779,11.74833,11.3032,10.92617,184.282049692761,7.62434703091041,0.765441,9.150175,32.4154
0.007472628,16.17142,15.02352,14.45324,14.23537,14.0871,184.054281589228,7.92910314120498,0.6204913,10.91929,32.10734
0.00681935,19.02057,17.17332,16.51991,16.25706,16.25766,183.150606893559,6.50206796967245,0.9479868,7.158586,16.44468
0.006926981,18.65805,17.8542,17.42135,17.28164,17.29895,183.094632415237,6.97936642955588,0.7920823,3.38084,5.374238
0.007570646,16.7973,16.18138,16.69456,24.36171,22.82681,183.265414240658,7.04398100779347,0.5865358,10.2325,25.68578
0.007694336,18.31741,16.80579,16.18996,15.86756,15.80377,185.213115262482,7.05914600056756,0.6346062,5.890029,14.45789
0.007287528,19.6853,18.38914,17.77952,17.50104,17.24408,184.52041051104,7.74582757570237,0.4506802,3.467668,8.410662
0.007108481,19.12094,17.60105,17.08961,16.78254,16.71225,188.33695294058,7.85447033950508,0.6708716,4.65688,10.37232
0.006934013,17.76859,16.80868,16.55231,16.50508,16.49352,186.762382952674,41.5731559498955,0.6761792,5.509762,10.80484
0.007088636,14.82036,13.21018,12.49036,12.11973,11.8082,208.095918013396,39.6872935995299,0.4795699,12.05549,29.57681
0.007375193,17.64063,16.59063,16.23416,16.02073,15.99513,207.677787909896,40.0356088103195,0.4113013,6.99374,15.65455
0.00769301,16.7831,15.74921,15.39782,15.27591,15.24653,228.319774427536,34.1474723706918,0.588487,8.757749,20.26568
0.007455473,20.29575,18.32003,17.58536,17.32831,17.22097,209.684754868765,40.9140435688671,0.9174631,1.412811,2.315657
0.007408408,14.81216,13.47797,12.8128,12.48835,12.27567,218.288393705543,10.5107918967119,0.8798603,5.801065,14.22431
0.0070389,15.744,14.75641,14.5225,14.43971,14.42623,171.382551324962,38.0605766255931,0.3138418,13.90868,32.30988
0.006875908,17.39522,16.44102,16.08681,15.89912,15.84155,171.400781081493,37.9468755507522,0.2229768,6.494551,14.96271
0.007183483,18.17411,16.80876,16.14457,15.85945,15.72437,170.89182390771,38.726197363984,0.6539695,6.94449,16.19854
0.006707167,14.19958,13.24554,12.81776,12.6414,12.5025,233.704764371391,28.6552671834724,0.8102026,11.40493,24.07448
0.007164776,16.94771,15.991,15.62072,15.40459,15.29909,237.452659028938,27.1380151053559,0.6887921,6.170458,14.28167
0.006642504,19.17551,18.29907,17.74616,17.53616,17.63852,170.457703483685,40.0017673718835,0.517287,4.620341,10.45173
0.007058189,16.37896,15.11896,14.5784,14.39589,14.08461,187.569605275136,9.08534111880961,0.3533973,12.23462,32.35548
0.00685573,16.95688,15.97369,15.68655,15.56103,15.5358,189.044089222958,9.9225634730305,0.3660713,9.42903,19.05449
0.007366907,17.04334,16.15962,15.84741,15.65995,15.54879,191.299272059898,10.3243052445312,0.6886876,6.642625,14.90478
0.006948173,14.74553,13.04648,12.32044,11.92739,11.66698,186.020931605983,11.2180678557337,0.4416233,14.48073,44.29871
0.00695547,18.39179,16.94485,16.64011,16.48178,16.45115,218.847100689625,9.50147646459543,0.4056579,8.16729,18.31523
0.007463008,13.7483,12.65008,12.09553,11.87186,11.6833,218.107253411436,8.07863976079314,0.7310827,16.28409,37.28453
0.007036389,18.65882,17.83715,17.75899,17.90462,17.84321,218.126334179746,8.13585548031972,0.6274501,3.563068,7.922387
0.007237943,16.5397,15.44083,15.00096,14.78914,14.62384,217.96867245072,8.93301534257775,0.4620037,6.31179,18.06493
0.007670667,16.41608,15.46971,15.07964,14.89605,14.64032,217.934025926812,6.15814350163412,0.203052,11.35307,26.3319
0.00706399,16.47872,15.57946,15.26396,15.09899,15.00108,212.956673556305,47.9663499721965,0.6798398,7.720267,16.96748
0.006671731,18.3289,17.26905,16.73772,16.48198,16.44474,210.869949543066,48.9647705984456,0.2610669,5.646453,13.47493
0.006846912,18.93018,17.8791,17.51947,17.44802,17.25597,213.506737207251,48.3093186241899,0.5871916,4.806904,10.0934
0.007164109,18.27984,17.188,16.78601,16.60394,16.47139,215.646333841118,47.6629267976379,0.707981,5.183227,11.96097
0.006809483,15.50795,14.47891,14.1154,14.68123,14.32536,212.34085170725,49.0374731714694,0.2747684,11.3069,28.05717
0.006645892,17.95541,17.07496,16.86511,16.76418,16.77807,212.394376921633,49.0442813620538,0.5051779,2.901218,7.872339
0.006871677,18.4785,16.67726,16.18438,15.97167,16.23273,210.664423602232,50.0315996030038,0.4678356,9.803205,19.14219
0.00679438,17.82351,16.3671,15.69158,15.34652,15.06771,211.897804844079,50.5452080056121,0.3830613,5.595858,13.49422
0.007556675,21.3923,19.91185,19.5691,19.31325,19.36678,218.09921028378,48.877270529061,0.7297019,1.240466,1.818266
0.007594566,15.43752,14.46265,14.01877,13.78243,13.62428,218.687345829048,48.6702466666913,0.3499828,13.62508,33.65976
0.007621319,15.02037,13.65913,13.16825,12.93516,12.85924,219.04660837191,48.5850643998487,0.8308254,19.79739,39.6439
0.00741169,16.93488,16.15148,15.83013,15.67401,15.52698,227.986348458501,32.598059816228,0.7228845,2.656692,7.153538
0.007612181,22.70788,19.43194,18.37689,18.69959,20.12495,227.921204517602,32.6429798526956,0.8416688,2.645302,4.026776
0.007270337,16.93136,16.64093,16.63577,16.80701,16.68012,230.560648002349,31.4751210941864,0.6126193,2.279145,7.037539
0.007252918,18.35623,17.32697,17.03705,16.95499,16.6009,216.449853036897,37.3267347636396,0.366533,6.117158,12.60475
0.007457499,16.68676,15.66454,15.1836,14.97636,14.8465,208.417816261722,39.7242579122483,0.5070955,4.591604,13.62983
0.007674636,16.53049,14.7183,13.94851,13.54953,13.28237,207.672784884447,40.2793467898565,0.7615136,6.620835,21.02409
0.007255165,17.77661,16.47702,15.86501,15.5688,15.39031,209.211967258075,39.9377765028216,0.2701361,8.935576,20.26352
0.007345589,18.52075,17.40886,17.05429,16.82342,16.80825,207.596492112988,41.1056712979608,0.3612099,4.041778,8.830956
0.006722804,15.47243,14.2712,13.76785,13.49706,13.29964,234.760106020599,31.7599330415504,0.5227482,6.967007,15.26484
0.00664996,17.27829,16.32987,16.00555,15.86134,15.74684,233.207872508177,36.203757767302,0.5241274,3.654984,9.720613
0.006701543,17.35101,16.06866,15.82018,15.70502,15.7663,195.104290451088,13.6700827325999,0.6498671,7.259062,13.70549
0.006678096,16.58958,14.98542,14.44407,14.11967,14.54493,190.081489248635,14.7149600955,0.5337158,13.66708,30.44169
0.006742944,15.44486,14.24089,13.70932,13.40523,13.21382,194.572055704651,14.5570574860817,0.2732658,17.4513,48.09956
0.007154903,18.71851,17.54931,17.10951,16.82635,16.88091,235.714525618112,9.15356479280992,0.264644,6.72292,15.66554
0.006775854,17.89547,16.82813,16.41492,16.2354,16.21934,233.786603881786,28.6998642595532,0.6102019,4.438652,9.504482
0.00738901,16.46966,15.38929,14.98471,14.75483,14.62309,237.257325234135,27.6100476654446,0.4833727,5.645081,14.56063
0.006864172,17.08996,15.80091,15.23645,15.02637,14.96434,216.113604025998,32.9519229206844,0.6948156,10.3763,21.41993
0.006824902,18.24754,17.46343,17.2487,17.14859,17.03199,221.548160305399,32.1449766076719,0.4116412,3.059801,6.48484
0.006635913,17.59042,16.03192,15.56895,15.31973,15.19611,8.34206932981724,-1.12129091774992,0.5858011,12.20282,29.82191
0.00681352,20.862,20.65462,20.77534,21.4078,20.8392,8.34680808430058,-1.12842505181747,0.7506742,0.6215746,1.103077
0.006760948,18.14743,17.00423,16.51423,16.23422,16.05436,18.7195259112245,-1.09531752232827,0.5844895,5.56593,13.14941
0.006767907,20.55349,19.15688,19.10836,19.06895,19.16265,9.33496006810768,-0.678722379879311,0.8106326,3.147255,6.00938
0.006624972,17.18582,16.09749,15.68961,15.57141,15.48213,20.8107944725119,-0.700820631870957,0.249996,7.689341,18.88494
0.006624475,22.61852,22.05394,21.59737,21.26796,21.80799,20.810623831319,-0.701267490814287,0.5035674,0.6696323,1.17862
0.007569477,18.37858,17.2398,16.84391,16.51891,16.29999,20.5228927047358,0.0851347716779773,0.2314312,5.997595,15.01229
0.007736175,19.69539,18.81901,18.62753,18.47052,18.4903,48.2565457830297,0.177894454047645,0.8361125,2.343603,6.206935
0.007608677,17.95248,17.12766,16.87962,16.77798,16.65819,14.4857729636808,0.869225335813201,0.5326083,4.063583,8.359594
0.007370841,16.39361,15.55082,15.28998,15.31678,15.35743,20.5577425874456,0.958719504267202,0.6470265,13.02566,31.82942
0.007592174,20.42064,20.06733,20.11878,20.80487,20.54405,20.5516882073428,0.948393192367732,0.5487065,0.6814911,1.215286
0.007479434,20.48677,20.20099,20.2675,20.72779,20.67852,20.5546997701466,0.950318400557511,0.99975,0.6895534,1.228744
0.006876579,19.28479,18.55356,18.24683,18.25378,18.05284,21.0239159018852,0.984723341460787,0.4291941,5.755726,11.22116
0.00765398,18.34723,17.19136,16.76999,16.6973,16.7478,125.570300343521,22.6088864883129,0.5998845,7.162468,14.00574
0.006928141,17.19879,15.89491,15.2729,14.97018,14.74841,125.596342495378,22.696832402384,0.8326972,6.950615,19.66696
0.007657753,16.58485,15.75292,15.41052,15.25919,15.10274,134.397213798082,27.7681249105974,0.9116546,3.325712,8.68076
0.007083877,18.79467,17.7255,17.24032,16.97504,16.88507,124.814109391236,22.7039268153159,0.8060998,5.289827,10.47061
0.00669782,17.33532,16.46271,16.11138,16.00143,15.86028,122.948405259789,22.1928821664766,0.873373,2.776845,7.311882
0.007241508,15.44104,14.48963,13.92867,13.68185,13.52219,127.09295287312,25.1247093129885,0.6403154,9.406333,24.80398
0.007288417,17.79832,16.05302,15.68781,15.26203,15.23848,127.096727650089,25.125723265113,0.668433,9.100947,22.69524
0.007736621,15.60478,14.14445,13.44717,13.0719,12.83391,183.768485404319,14.0289723342102,0.1828601,15.38343,40.64779
0.007352171,18.79,17.52945,17.03487,16.8034,16.76863,182.633475697138,14.4897517701958,0.8605674,6.08686,11.79098
0.007515233,18.57987,16.47199,15.41984,16.17643,15.20309,207.406826640489,38.9205860873589,0.860591,17.38519,36.99822
0.006785729,19.76682,18.92568,18.55311,18.50307,18.32988,172.789145037122,36.6034367257047,0.8000609,1.008911,1.551995
0.006863397,18.61686,17.74149,17.70057,17.79419,17.4599,171.703602905201,36.7640477912417,0.7269353,5.018434,10.5163
0.006856245,18.95174,17.06372,16.38947,16.07491,15.89838,125.850268223628,22.2667718961542,0.4144943,5.299652,12.00164
0.00670398,16.46938,15.48126,15.12531,15.02793,14.83322,169.420788911736,38.0464512027498,0.4499696,9.051957,21.97566
0.007018709,16.82113,15.26575,14.6041,14.3054,14.4628,169.63366915298,37.9483091292953,0.8223585,15.50069,33.53596
0.007405962,17.33401,15.94256,15.35977,15.05823,14.92918,171.011203244225,38.2197892107145,0.8328541,9.875183,20.81707
0.007019133,16.32827,15.32491,14.91769,14.74485,14.58465,124.486604919798,22.4357255865176,0.2522406,6.94665,17.20453
0.007278674,18.12815,16.65458,16.30043,16.11637,16.05958,171.576672952714,39.0247091677007,0.8665135,9.76321,19.34019
0.007150661,18.61842,17.80223,17.51329,17.53439,17.28718,124.44176936569,22.6781711863847,0.5740058,3.723584,8.366749
0.007432643,18.71708,18.07569,17.90255,17.96407,17.94981,128.398526725023,25.1464275400698,0.5185481,4.777622,10.61111
0.00666993,18.3857,17.21243,16.6406,16.39852,16.43178,171.835171959663,39.5697878661267,0.5053404,7.31511,16.66565
0.006714659,16.45287,14.99632,14.4806,14.2419,14.23805,171.841299228489,40.0130538956453,0.3767976,13.8532,30.77519
0.006739208,18.27249,17.18711,16.78265,16.66959,16.64801,193.137726087009,36.5432043170887,0.7499505,7.553268,14.82138
0.00742551,14.75184,13.46914,12.81972,12.4995,12.27828,203.979988581074,35.5882603844176,0.6543205,19.76305,40.6852
0.007427152,18.42162,17.65512,17.13288,16.95316,16.81009,187.440852906728,37.52583427269,0.4256261,4.634252,10.87752
0.007518972,18.8353,17.76153,17.33426,17.18118,17.0053,185.799956395524,37.991067330214,0.7626516,2.4603,6.935678
0.007372825,17.46689,16.40696,15.99674,15.85599,16.39557,172.546727877167,35.8698817842638,0.3499453,11.86927,22.42865
0.00681593,20.74661,19.88907,19.69068,19.79747,19.88674,171.981981501191,36.7704552526963,0.707407,1.269531,2.068326
0.007094918,16.9288,16.05284,15.71256,15.57106,15.45966,171.460110139739,37.1249593832833,0.3181913,8.388876,20.71174
0.007444546,16.34992,15.44248,15.15234,14.99708,14.8876,189.737185437449,38.0902891035058,0.5798293,3.384106,9.684316
0.00663658,14.599,13.59486,13.0747,12.84961,12.64366,170.662618518229,37.7651202032152,0.4499204,14.9704,41.02182
0.006661323,18.20412,17.37583,17.02298,16.81005,16.79773,130.018151493034,23.3678754048709,0.2860712,5.501893,12.33035
0.007225616,16.33157,15.46665,15.15212,15.03514,15.24876,124.355762163812,21.1632899666457,0.4715433,9.470917,17.85493
0.006842262,15.27335,13.46463,12.7228,12.27538,12.30666,125.796988584159,22.6646575590282,0.5923058,18.86064,42.21012
0.006866692,19.00753,17.79576,17.27849,17.03719,16.92857,125.871545474629,22.6503230970067,0.2415085,4.170227,9.671905
0.006870336,19.1942,18.02789,17.49347,17.1993,17.25662,126.025826939156,22.8054059638177,0.8499944,7.958877,16.75339
0.006643545,19.12288,18.00579,17.64277,17.709,17.61883,231.861839813195,26.5415868482418,0.7981954,6.440262,12.73321
0.006620051,17.62994,16.51427,16.16035,16.04207,15.90154,232.722419597743,27.1489640865548,0.2480115,7.14761,16.50835
0.006888954,17.79472,16.97914,16.85036,16.82367,16.98466,222.317670641229,31.6845507447879,0.6801663,5.403641,11.31657
0.007563743,16.5531,15.68526,15.41078,15.32329,15.39348,207.028267254653,36.1309496716578,0.4488795,9.31667,24.45667
0.007243666,18.60032,17.66205,17.35773,17.23557,17.10035,237.790699058003,25.8255437124802,0.5049119,3.767588,9.490001
0.00684829,17.73711,16.60028,16.05005,15.77069,15.55378,137.632299866882,33.0583290794465,0.5106468,3.979393,10.68563
0.007703741,17.6131,16.59871,16.45247,16.37292,16.31569,125.469685508105,34.3272569668412,0.504603,7.849404,16.68757
0.007463953,18.98163,18.01805,17.63967,17.49485,17.39922,178.367655315796,34.3224114201418,0.2963385,2.98206,6.786898
0.007006123,17.61541,16.76174,16.47609,16.3754,16.28242,171.25831315634,34.5618190483236,0.4141241,3.745818,9.484403
0.007226171,19.69936,17.94554,17.41827,17.20407,17.6856,207.304407369935,33.3167910221817,0.6003765,7.94487,15.86531
0.006795867,17.29731,16.12988,15.682,15.44281,15.35469,170.491516716768,34.948638980651,0.149952,9.458717,24.46291
0.007528562,15.0373,13.73704,13.03776,12.71509,12.42846,172.225537295023,35.413997800337,0.786041,6.403587,17.72125
0.007084721,22.27197,22.37524,21.8485,21.82616,21.85236,237.752172660747,21.8940475561863,0.885778,0.7030341,1.209029
0.007456989,19.22361,18.27088,17.81479,17.61692,17.61782,138.072337476093,25.6476580447407,0.3899358,5.03649,11.99576
0.007351082,16.64325,15.92835,15.56263,15.49216,15.36264,178.114075380836,34.8944575552095,0.6458688,2.448769,7.588679
0.006757299,16.17501,15.22324,14.82049,14.60633,14.55037,205.321895338916,33.7726111515431,0.1430737,12.12231,27.24454
0.006732502,19.69379,19.32344,19.35989,19.61688,19.67913,232.372820121662,26.0051912304561,0.6624674,0.7021449,1.240131
0.006646151,20.87452,20.16261,20.01649,20.10251,20.8817,232.370981773409,26.0075141191367,0.5763217,0.6967962,1.215039
0.006769428,17.64114,16.80526,16.53317,16.46744,16.47984,232.35279386646,25.9966379572413,0.4799981,3.967279,9.667533
0.007493271,17.94294,17.21038,17.08311,17.17042,17.13393,209.291387361436,29.2195788680604,0.6218748,1.962214,4.90292
0.006681961,15.81236,14.56916,13.89712,13.56851,13.31482,168.655157776109,30.3141951522331,0.3750318,6.688397,20.3226
0.007124764,16.74547,15.75815,15.48828,15.35141,15.26437,169.337642975514,31.2468176998683,0.6524572,6.174657,13.64314
0.0073012,21.42334,22.43468,20.82622,20.35227,19.31521,170.165740788661,31.2220400105973,0.2959036,0.6227986,1.033303
0.007202977,18.48752,17.41707,17.18454,17.03248,17.44871,197.403767701848,31.6761440639638,0.593768,3.183856,7.966865
0.007220795,16.14194,15.38392,15.10103,15.0253,14.91162,170.191870886418,31.1830422970139,0.6257005,2.743212,8.364725
0.00751791,21.11297,20.65114,20.4467,20.49873,20.43089,237.17590951711,21.861832587615,0.5720518,0.7418558,1.260338
0.007424264,17.83475,16.53623,16.04387,15.87482,15.92036,237.217426601375,21.8548432762025,0.7246892,11.00348,20.00714
0.006969677,16.36122,15.44181,15.08749,14.86631,14.97647,237.319498204104,21.8312898497392,0.5517277,8.95829,21.64629
0.006636145,17.33812,16.27217,15.82756,15.61216,15.40003,232.443189285386,20.7518679123107,0.2628633,6.568057,16.28122
0.007305117,17.79214,17.2115,17.08985,17.16125,17.06981,240.465973166541,17.9279967501348,0.4605749,2.859931,7.395457
0.007012613,16.90325,16.01591,15.78169,15.63565,15.52272,193.496802804335,29.7886362660938,0.5817396,4.496977,11.15713
0.007158664,17.22411,16.50925,16.32388,16.1972,16.10802,216.089936113404,26.3363917418605,0.6191173,4.179848,9.857605
0.006893668,18.01576,16.99852,16.60649,16.42215,16.2872,236.513833794382,18.3379984054923,0.580663,2.694109,7.307582
0.006848946,17.79491,16.86869,16.55376,16.43766,16.30405,240.057603709105,17.8483468046177,0.6362939,2.897309,6.912373
0.006963884,15.32395,14.17155,13.58183,13.31619,13.184,236.435507550035,20.5604050842979,0.9593666,19.19859,43.96245
0.006671275,16.78105,15.58772,15.18841,15.03913,15.14032,232.697058427545,23.0660887862875,0.8244576,16.87477,35.22395
0.006692713,17.70925,16.76424,16.53498,16.4755,16.30222,237.231079581746,21.7591974187299,0.5170303,5.33951,14.49224
0.007708007,17.64769,16.77066,16.40457,16.23248,16.2166,210.727154720179,24.8508680733126,0.2499645,6.812405,15.8351
0.006670924,17.99944,16.70384,16.40383,16.27218,16.3211,233.449267646055,19.5179668949481,0.7896315,8.01616,16.7401
0.007261412,14.8114,13.50024,12.94975,12.6607,12.4926,239.634777602944,17.4414594306783,0.4380626,15.21701,32.6748
0.006641496,17.249,16.2617,15.74941,15.61697,15.59758,233.786715265618,16.8710451043371,0.5499991,8.925721,17.59422
0.007013017,17.59875,16.54013,16.24771,16.08312,15.8708,236.913853125284,16.2828529247934,0.6952062,5.402186,17.61805
0.006837791,19.09654,18.1186,17.72255,17.54238,17.35081,232.872095920533,18.5542845885875,0.6170623,2.701732,7.067554
0.007318183,19.17816,18.48403,18.41518,18.704,18.69207,45.4542763970378,-0.882608222600015,0.4027335,2.240692,5.453361
0.007710534,19.73569,18.76135,18.3887,18.17586,18.01346,20.5763700610196,1.0983492340336,0.802918,2.138174,4.958055
0.00678295,18.69069,17.93668,17.69423,17.62454,17.43828,125.692703736325,19.3747873583899,0.5269688,2.579424,5.879169
0.00666265,19.5811,18.74103,18.30162,18.34834,19.10641,125.672654310319,16.4808839707368,0.5398575,2.397286,5.163159
0.006960297,15.19424,14.09077,13.60216,13.30817,13.11723,127.507030468827,17.259850312085,0.5373862,14.81685,31.18124
0.00746648,17.91549,16.98042,16.61925,16.46594,16.40189,170.200498024945,28.2974956206406,0.2650799,5.694332,12.78598
0.007006173,18.77048,17.6446,17.23125,17.01869,16.93877,127.76851954574,17.5953282629122,0.6435003,2.783843,7.520632
0.007685488,14.22381,12.91668,12.3336,11.98177,11.71814,184.969076987041,27.6209923359941,0.8807871,11.06131,22.38449
0.007227561,16.86657,15.31701,14.80748,14.55119,14.5099,182.370186944004,26.226277331726,0.5750961,13.50054,30.02081
0.00495406,18.44256,17.14407,16.8156,16.64056,16.67816,171.054947544984,26.245423350275,0.1999786,6.029631,15.79079
0.004496823,17.73757,16.75214,16.37211,16.23386,16.39824,151.494383824392,23.864080712415,0.5999666,8.143598,17.44365
0.004444797,18.765,17.82091,17.49812,17.42256,17.44715,152.817343613619,24.0656580331903,0.4000006,5.565028,11.22294
0.005047883,14.22798,13.16402,12.69588,12.50507,12.7932,170.132512232747,26.9633537307492,0.72488,21.41521,41.66995
0.004968825,16.94506,15.77499,15.37309,15.22806,15.20615,171.10754814042,27.4564317977086,0.540491,10.27175,21.40874
0.004632863,17.07426,16.19148,15.81321,15.61674,15.4518,185.648544958247,24.0855635430326,0.4467041,5.658091,14.60504
0.00468527,18.24942,17.39247,17.21412,17.19567,17.0609,189.492379462562,24.0440548158336,0.6671744,5.917044,11.45127
0.004658569,20.46665,19.16234,18.73772,18.32341,18.07476,189.071826227812,25.9994305756349,0.9997098,0.7421768,1.276747
0.005386009,20.00078,18.47058,18.13173,17.95927,18.39786,131.35582408752,15.329483482338,0.7880337,3.933616,10.16112
0.004633315,19.0601,17.62595,17.19668,17.11979,16.95768,154.868984770618,21.1901340993687,0.5502879,6.05141,13.37476
0.004886223,16.52332,15.28707,14.76872,14.46945,14.37918,154.928718908478,22.4523792903305,0.2652806,9.794414,26.05517
0.004904086,17.22034,15.90809,15.45457,15.3606,15.40912,154.94522763519,22.5947940490349,0.4219784,10.45474,21.06557
0.004823905,20.12045,19.43122,18.37228,18.10414,19.27182,156.865341382692,23.303387927575,0.784841,4.75028,10.68856
0.004484914,18.57199,17.56561,17.19767,17.03118,17.53569,158.339640814476,21.5945779346262,0.5500076,6.155103,11.51083
0.00473079,18.34246,17.06814,16.58369,16.33151,16.20275,154.594927952025,21.3919900918295,0.2923619,6.50809,16.62458
0.005132264,16.97426,15.7551,15.36025,15.17609,15.77695,174.426218266047,24.1325575546553,0.4518009,3.863743,5.574426
0.005269599,22.67309,23.31079,22.16064,22.32254,22.01591,153.596333025391,22.1300772589747,0.3721084,0.5300676,0.8610002
0.004497227,18.63082,17.91106,17.68413,17.59289,17.5418,172.000815355268,25.0698716100184,0.641198,4.627016,10.51164
0.004899189,18.1289,17.24547,16.81878,16.64818,16.51373,166.30308941113,25.0645570501888,0.6217808,3.993342,9.076702
0.005075085,17.86024,16.96411,16.65815,16.51047,16.60233,133.140663543893,13.8412178147848,0.5635635,7.959292,15.30594
0.004470482,15.20585,13.86249,13.18623,12.86421,12.67058,155.322275182854,19.6517638271475,0.7672381,13.70735,27.36871
0.004719463,17.05727,15.74855,15.30435,15.11312,15.10876,168.457623125118,21.5210358227603,0.2796604,9.101337,26.3747
0.005202676,17.31333,16.113,15.68804,15.47485,15.57123,155.233588130886,20.1556836250845,0.7997513,8.675333,17.74478
0.004584961,18.76423,17.97181,17.6466,17.53913,17.43536,162.952609528274,19.768200016937,0.5132427,3.854764,11.44077
0.004462926,18.53643,16.52231,15.70117,15.3022,15.26511,155.84348391667,19.914349615618,0.8945276,20.76584,44.91303
0.004700826,18.90358,17.64366,17.37661,17.18976,17.17518,171.499123301623,21.9642528490894,0.5799107,4.212715,8.456932
0.004458076,15.89304,14.76946,14.34209,14.13379,14.00295,165.462621322096,22.3445385941297,0.4733028,9.275859,23.49583
0.004514484,15.00898,13.76913,13.21838,12.93505,12.77265,188.894024498816,25.8495976195373,0.3225169,21.00139,51.37561
0.004695024,17.49294,16.52709,16.20256,16.08198,16.14073,173.329510204744,19.5975578427603,0.476195,6.652785,15.99558
0.004448355,23.61215,22.43464,22.06514,22.30731,21.62448,166.484593763842,19.8249531588167,0.5763106,0.6366265,1.087593
0.005156592,18.90071,17.86856,17.49348,17.34997,17.20378,229.444966774707,18.1814573801737,0.8213785,2.835199,6.950184
0.004670397,14.51552,13.15293,12.42449,12.06671,11.75861,148.27976001658,16.6776815560696,0.7251095,31.08692,63.25387
0.005459118,16.72722,15.66555,15.30797,15.14167,15.09989,170.00277702786,18.2604958092816,0.2578674,10.87234,30.94467
0.004929224,16.97697,16.23378,15.97356,15.86515,15.78644,170.187247970685,18.2195014173189,0.6241935,3.880859,9.418214
0.004709171,16.19567,14.93321,14.61813,14.37391,14.37962,172.313748928849,20.5831392375581,0.3798729,10.08932,22.8258
0.00465724,14.12201,13.02773,12.77854,12.58341,12.63886,189.033949434162,19.3226967557769,0.8061308,15.81623,32.82206
0.004553436,17.3602,16.1075,15.88318,15.92708,15.90666,189.58728894026,19.5413191571184,0.6426272,8.005711,18.41843
0.004953154,18.67159,17.5362,17.215,16.98796,16.96749,197.118256070698,20.03400882076,0.3657777,4.191098,10.66565
0.004601586,16.8137,16.66215,17.06219,17.06346,22.82246,217.090128893077,13.7777178026139,0.5319566,2.115808,4.985003
0.004640918,16.60946,14.90029,14.45761,14.26536,14.10091,156.167154829975,14.7566050255786,0.3294976,18.26278,33.59371
0.005007528,14.71147,13.255,12.21238,11.7973,11.4529,170.727581312437,16.5900862317381,0.6718813,12.7746,32.09157
0.004915585,16.78212,16.31658,16.31217,16.44637,16.38851,169.44272368817,17.7396872442612,0.620212,3.303743,10.10229
0.004911693,17.20245,16.30944,16.20055,16.4017,16.70522,170.450069875079,16.8798278993175,0.6724197,5.070995,11.89431
0.004465974,16.56776,15.354,15.00762,14.80142,14.79278,170.931054266743,17.8154746867328,0.3398594,11.53108,22.04656
0.005197266,14.99527,13.56028,12.94276,12.57488,12.40703,187.359716771836,16.4046960786483,0.440226,11.06132,28.78093
0.00538224,18.01691,16.96142,16.42887,16.20266,16.05809,186.661789006299,16.7176501505415,0.9441428,5.1763,12.11718
0.005427363,15.67066,14.43071,13.91665,13.68887,13.55943,188.013459864678,16.6876511272554,0.5914685,11.75674,26.51182
0.004509902,16.87077,15.50531,14.92117,14.6428,14.62148,187.846631771476,17.2064131108574,0.5700883,10.41165,22.0573
0.00472779,16.13358,14.45514,13.7528,13.41162,13.25391,185.20336314126,17.4872095307414,0.657351,14.56675,37.06486
0.005298049,16.27872,15.06896,14.47367,14.19662,14.03909,27.1516777335429,-10.3263383285118,0.3363765,9.541526,21.94689
0.004801086,17.83411,17.02183,16.44987,16.29814,16.79395,34.4855533543576,-8.85394081228525,0.7734765,5.608713,11.71319
0.005441891,22.63665,23.09516,23.08582,21.61803,21.42196,30.228786905051,-8.84192920647615,0.5930517,0.7843963,1.329727
0.004621041,20.89389,19.97254,19.4428,19.35288,16.95245,33.9217355860098,-8.50815738503077,0.3313552,3.48295,5.154807
0.005469399,24.48054,21.74575,20.98306,20.98689,21.28863,142.465796946347,11.9264993407971,0.5363079,0.8459616,1.402225
0.004665474,15.78246,15.26526,15.16177,15.27941,15.51131,147.518817957692,12.8073989099252,0.6744364,17.34122,33.46261
0.004815292,14.43558,13.49481,13.13272,12.98419,12.91442,147.527595638659,12.8136796376339,0.4082579,16.89551,41.46422
0.004736824,17.9599,16.82163,16.28685,16.05312,15.90664,147.651066624279,12.8090667937287,0.7574107,5.574169,14.4837
0.005363356,17.51909,16.65299,16.35289,16.25828,16.11419,179.753069281511,4.66964510455227,0.7039745,3.409513,7.816023
0.004470945,16.84533,16.42099,16.52048,17.13036,17.01307,180.439468201698,5.82092555394063,0.816135,5.481415,16.98906
0.005434663,18.7229,17.81732,17.5345,17.39322,17.42607,183.005027014116,10.3984392823548,0.37276,4.713962,10.49689
0.005457283,16.61411,15.33388,14.87399,14.71246,14.83216,173.43879797604,-3.43700241919617,0.5803462,12.30515,25.77958
0.004907412,15.73383,14.78424,14.32712,14.06722,13.89906,176.753034186584,-0.294232899939241,0.5269843,7.221893,19.79925
0.004566103,18.88936,18.24098,17.79567,17.71209,17.67117,178.705527344152,6.70959451305358,0.8213314,4.561648,10.68426
0.005427481,17.93134,17.16092,17.00504,16.89307,17.06589,191.423202914165,-2.03096871346447,0.4613686,6.523939,12.14532
0.004694134,18.06682,16.6351,15.98249,15.6633,15.57377,191.143314494008,1.27528834884242,0.7371348,7.839357,16.83311
